step,customer,age,gender,merchant,category,amount,zipcodeOri,zipMerchant,fraud
116,1996,4,F,335,es_travel,26.73,98109,17750,0
49,1015,3,E,462,es_food,10.76,55767,52287,0
685,1054,4,M,447,es_electronics,82.08,98030,66074,0
82,923,4,F,344,es_sports,14.64,14225,24633,0
333,299,3,F,63,es_travel,134.52,69622,39958,0
557,1157,5,F,74,es_tech,43.77,29756,76695,0
335,1792,4,F,474,es_tech,25.76,70355,83119,0
532,1556,3,F,385,es_fashion,56.78,69375,72250,0
221,1332,4,M,382,es_leisure,164.55,36132,38321,0
635,21,3,M,20,es_transportation,211.39,89096,61189,0
323,1923,3,M,29,es_transportation,4.42,84870,39739,0
3,1065,2,F,162,es_health,72.38,18240,93303,0
694,1916,5,E,194,es_fashion,167.15,99766,81506,0
206,1522,2,F,194,es_tech,52.12,26676,33138,0
40,1984,2,F,130,es_sports,39.2,25542,26594,0
59,1900,2,E,456,es_transportation,30.6,75207,54332,0
574,964,4,F,310,es_transportation,12.66,34323,38197,0
644,1496,1,M,345,es_food,181.82,94431,72704,0
507,967,5,M,274,es_electronics,386.51,26730,15648,0
572,1688,4,Enterprise,237,es_wellnessandbeauty,499.79,27429,64991,0
122,1332,4,M,209,es_hyper,27.48,79189,18585,0
479,459,1,Enterprise,286,es_home,37.2,59946,65457,0
619,514,0,F,264,es_health,24.59,68200,89972,0
96,1527,1,M,170,es_hyper,109.53,30335,27353,0
414,1068,4,F,238,es_travel,215.82,55148,95467,0
235,41,1,E,157,es_home,19.17,16119,73358,0
62,838,3,F,51,es_fashion,39.71,77387,29271,0
256,263,5,M,339,es_tech,20.48,71306,68847,0
561,1318,2,M,120,es_wellnessandbeauty,29.71,50929,48171,0
348,685,0,M,357,es_transportation,46.1,26208,42158,0
671,1033,5,Enterprise,408,es_hyper,44.85,35264,50959,0
124,1077,4,F,466,es_health,88.54,31334,97261,0
482,1820,0,M,138,es_electronics,22.43,57502,76623,0
317,1023,2,F,144,es_health,105.61,81360,17528,0
504,128,2,E,121,es_transportation,25.53,79292,88108,0
719,531,5,F,50,es_sports,166.11,42650,93815,0
48,1988,1,M,41,es_electronics,10.02,74822,97894,0
409,644,4,M,234,es_transportation,39.75,25908,48225,0
136,525,U,M,54,es_home,117.82,39760,94763,0
201,1756,2,M,300,es_health,85.56,26508,88230,0
250,1803,0,F,316,es_transportation,235.92,77737,72257,0
314,757,2,F,325,es_health,127.31,91914,84521,0
368,1794,1,U,335,es_wellnessandbeauty,124.11,78155,76351,0
429,966,4,Enterprise,23,es_transportation,83.82,36065,95027,0
480,1164,2,M,223,es_fashion,149.15,84087,71605,0
314,894,5,M,94,es_fashion,293.14,26182,12042,0
500,759,6,M,327,es_wellnessandbeauty,333.93,76007,69969,0
355,232,2,F,276,es_health,115.02,52268,90817,0
485,933,3,E,39,es_sports,99.09,43474,65489,0
211,1592,6,M,259,es_food,89.59,11037,28167,0
704,88,1,M,259,es_travel,49.47,18168,33686,0
44,766,4,M,415,es_tech,90.36,29295,99437,0
541,1588,0,F,263,es_electronics,39.9,36236,43775,0
571,1783,2,F,385,es_wellnessandbeauty,13.15,22940,78857,0
583,1788,3,F,184,es_travel,17.2,14830,52315,1
92,637,3,F,411,es_food,94.44,31508,96219,0
265,201,5,F,498,es_home,83.12,37404,59833,0
220,986,2,F,193,es_leisure,32.03,87294,12701,0
442,1412,2,M,70,es_tech,363.72,16588,51248,0
401,361,2,F,468,es_wellnessandbeauty,88.5,20534,55724,0
400,132,3,M,167,es_transportation,671.11,55501,44015,0
576,177,3,E,108,es_wellnessandbeauty,12.08,51792,30139,0
490,1076,4,F,259,es_leisure,39.11,36394,28128,0
485,1570,1,U,187,es_leisure,50.48,79654,33755,0
470,22,5,M,258,es_travel,354.56,95183,49982,0
574,653,2,E,252,es_fashion,194.73,14470,12553,0
682,1343,3,M,431,es_electronics,31.41,60812,73310,0
445,783,2,M,352,es_food,4.23,42113,56215,0
269,168,3,Enterprise,276,es_health,251.97,82562,82768,0
267,1062,1,M,484,es_tech,59.5,29530,93772,0
54,873,4,M,283,es_sports,180.34,54554,69663,0
528,1782,0,M,84,es_hyper,6.52,68871,50965,0
520,1771,3,M,275,es_health,35.13,39728,15276,0
616,1591,4,M,183,es_leisure,34.88,77283,77806,0
59,940,5,M,319,es_tech,44.75,29792,99677,0
40,1397,5,U,213,es_electronics,60.83,66335,94711,0
237,632,5,U,43,es_transportation,170.1,13501,21855,0
386,1602,3,U,468,es_wellnessandbeauty,26.49,48955,70557,0
606,834,1,F,133,es_travel,15.79,73366,56596,0
716,1451,U,F,375,es_home,36.82,49469,24601,0
650,1864,4,F,404,es_leisure,56.34,31823,40640,0
300,1190,3,M,204,es_travel,582.28,81241,78719,0
395,722,3,F,112,es_wellnessandbeauty,77.82,96139,42991,0
207,1526,1,E,189,es_food,48.4,87112,42634,0
336,1949,0,M,190,es_leisure,13.41,31078,52954,0
593,1099,2,U,74,es_transportation,17.81,34117,27888,0
514,440,U,M,191,es_electronics,28.02,96614,13218,0
178,1670,3,M,150,es_travel,69.87,43133,63652,0
396,1289,2,U,294,es_food,132.88,45420,98284,0
371,1430,3,M,92,es_sports,140.52,79482,51859,0
658,1710,2,M,140,es_home,69.68,34677,45875,0
318,243,U,F,103,es_health,121.99,94240,55890,0
369,601,1,U,202,es_wellnessandbeauty,128.11,61945,88615,0
384,762,4,Enterprise,240,es_transportation,190.64,31427,21088,0
62,543,3,M,61,es_electronics,25.42,80944,82043,0
505,277,1,F,99,es_transportation,177.51,40101,85610,0
239,550,3,F,304,es_electronics,62.86,81881,93165,0
195,1332,3,M,236,es_sports,41.85,52617,47937,0
678,403,1,U,232,es_leisure,35.05,34573,84668,0
222,650,3,F,229,es_leisure,58.84,69300,16857,0
61,1454,5,F,401,es_hyper,76.34,38383,46969,0
129,997,1,M,244,es_tech,196.13,38841,92133,0
685,76,U,F,219,es_health,38.92,29103,48637,0
156,339,0,E,308,es_electronics,293.88,61889,33336,0
378,765,3,M,46,es_travel,6.03,21113,19037,0
622,1474,3,Enterprise,56,es_transportation,14.67,52313,70588,0
586,1103,0,F,285,es_wellnessandbeauty,84.04,32066,66715,0
437,38,3,F,218,es_electronics,227.75,98186,93913,0
207,318,4,F,329,es_wellnessandbeauty,357.25,23725,21124,0
388,1352,1,M,179,es_leisure,81.76,64165,47591,0
480,1454,3,F,127,es_fashion,76.49,30343,52346,0
340,1187,4,U,460,es_hyper,119.52,92102,32886,0
340,1382,4,M,235,es_tech,41.25,63835,62580,0
204,1963,5,E,410,es_transportation,20.85,35268,55503,0
161,640,1,M,225,es_travel,25.75,76241,86889,0
540,670,4,U,224,es_travel,340.99,12625,87460,0
392,329,4,F,331,es_fashion,5.8,77803,38869,0
677,1855,2,F,29,es_health,48.61,45567,96118,0
575,1438,U,F,187,es_wellnessandbeauty,27.59,72247,32642,1
534,1905,4,Enterprise,264,es_hyper,194.96,78794,65951,0
70,1619,6,M,281,es_fashion,200.06,21039,68672,0
405,1949,4,U,212,es_fashion,35.2,22889,18694,0
608,1986,1,F,149,es_food,141.73,51547,28497,0
675,476,2,F,4,es_food,36.84,52380,92114,0
591,1480,2,F,292,es_wellnessandbeauty,52.04,91670,49243,0
517,1753,2,M,171,es_tech,79.98,59029,27713,0
120,1738,3,M,221,es_home,61.63,72076,30841,0
690,1814,3,M,83,es_transportation,194.65,23013,46989,0
688,1955,1,M,154,es_sports,31.42,84298,95931,0
217,1962,5,F,292,es_travel,12.73,40698,42086,0
56,1176,5,M,473,es_fashion,167.85,52163,49699,0
366,538,5,F,407,es_travel,64.36,17111,69019,0
699,1439,2,Enterprise,486,es_sports,195.74,39038,44868,0
504,343,2,U,476,es_home,295.04,75539,29298,0
455,1790,4,U,169,es_home,20.71,70308,53099,0
104,1410,2,F,331,es_fashion,346.09,16774,43087,0
77,1787,2,F,349,es_health,25.3,75407,97178,0
230,1191,3,M,428,es_fashion,218.71,96570,97996,0
258,1889,0,F,306,es_wellnessandbeauty,431.24,53210,28357,0
264,1496,0,F,468,es_travel,165.32,84369,89979,0
331,140,1,U,265,es_sports,31.25,75367,53491,0
182,1253,2,F,216,es_electronics,52.98,57100,68546,0
550,73,U,F,175,es_hyper,22.6,28810,47884,0
688,428,1,M,113,es_health,80.43,59100,87815,1
27,1323,5,Enterprise,169,es_travel,101.44,12915,18536,0
276,1260,1,F,269,es_food,1001.46,23463,17167,0
652,1731,4,M,186,es_tech,13.3,97901,34315,1
299,983,3,F,450,es_transportation,530.27,28122,51557,0
91,600,4,M,337,es_fashion,47.35,27067,49569,1
480,97,1,E,242,es_wellnessandbeauty,237.68,50228,34505,0
573,478,4,F,186,es_sports,29.3,88104,83472,0
458,1702,2,F,219,es_hyper,15.04,27510,19118,0
451,1022,2,F,358,es_travel,407.0,88928,71784,0
365,491,3,M,322,es_electronics,74.08,12068,64010,0
675,1986,1,F,254,es_travel,54.81,27282,55560,0
351,1320,2,E,161,es_electronics,77.64,60457,29039,0
655,406,3,U,453,es_sports,1.6,38226,96918,0
400,715,4,F,334,es_leisure,21.17,34863,76013,0
253,447,5,E,27,es_home,26.61,88627,52394,0
459,699,2,F,306,es_food,78.31,91260,80205,0
699,1996,U,E,59,es_tech,262.06,78158,41628,0
499,1299,4,F,356,es_food,65.21,12049,87326,0
508,1044,2,M,475,es_electronics,100.62,32264,23074,0
304,1911,2,F,78,es_transportation,62.96,41850,69312,0
501,585,2,U,463,es_hyper,119.86,89732,54325,0
598,427,4,F,155,es_transportation,122.54,39378,53825,0
166,954,2,U,187,es_electronics,42.57,13404,46429,0
415,850,1,E,184,es_transportation,151.48,22529,13356,0
462,1385,3,M,379,es_tech,18.41,98394,45179,0
114,1334,3,U,328,es_home,19.69,45140,83215,0
433,594,6,E,469,es_health,63.34,83526,45395,0
356,1832,1,F,162,es_tech,9.08,96931,89056,1
695,356,3,F,305,es_electronics,29.68,78392,24028,0
207,27,2,M,220,es_transportation,126.72,87458,69030,0
235,1677,4,F,216,es_tech,149.95,15494,83068,0
442,1071,2,Enterprise,145,es_home,19.51,70551,12713,0
355,456,3,M,378,es_home,58.38,59863,53736,0
515,112,1,E,249,es_fashion,34.42,88729,83788,0
208,747,3,M,372,es_sports,46.64,17367,89697,0
709,1687,0,M,256,es_sports,36.68,17500,31665,0
125,375,5,F,326,es_sports,79.98,58352,35937,0
138,1339,3,F,422,es_hyper,13.07,16590,34054,0
339,845,2,U,467,es_food,94.17,20354,69353,0
537,126,2,F,1,es_sports,23.16,72177,60097,0
68,1031,1,F,166,es_fashion,27.46,76600,64926,0
573,562,4,M,26,es_tech,96.97,16182,34340,0
541,1384,2,F,197,es_travel,12.25,86959,45626,0
383,578,U,U,196,es_food,263.53,91357,71937,0
19,1923,5,Enterprise,281,es_hyper,140.49,31974,42233,0
683,362,5,F,365,es_hyper,95.07,28100,33227,0
450,679,2,E,116,es_transportation,90.68,86824,46700,0
74,983,2,F,497,es_travel,10.63,67591,58437,0
573,764,2,M,58,es_food,10.97,66311,75381,0
665,775,6,E,429,es_fashion,182.41,69580,68812,0
276,1732,3,U,22,es_health,9.8,80311,52509,0
48,1719,1,M,432,es_home,122.35,65362,93942,0
211,1288,2,F,269,es_tech,156.14,84086,58100,0
651,800,0,Enterprise,471,es_travel,51.95,59092,91668,0
622,275,1,F,97,es_food,595.34,32435,55611,1
695,1654,6,Enterprise,409,es_travel,102.94,80523,46094,0
540,396,3,M,10,es_electronics,36.76,11588,10608,0
709,1337,1,E,274,es_home,21.31,90671,21549,0
191,906,3,M,55,es_electronics,27.06,23210,15582,0
315,1998,U,U,411,es_hyper,13.37,16564,55940,0
563,1883,0,F,312,es_travel,49.33,65720,42905,0
661,492,4,E,56,es_fashion,52.92,89278,34930,0
562,1813,1,U,49,es_tech,36.71,29485,68280,0
113,1428,2,F,410,es_transportation,14.65,32151,69291,0
170,377,1,Enterprise,369,es_transportation,12.34,26442,60852,0
468,1668,0,F,490,es_hyper,10.76,93194,38397,0
678,659,1,F,116,es_health,81.32,21083,29928,0
14,541,3,U,258,es_electronics,46.17,47536,55292,0
715,839,6,E,330,es_electronics,64.59,76941,17337,0
288,320,0,M,444,es_health,58.36,63786,99554,0
189,225,1,F,84,es_electronics,20.72,20004,37120,0
155,456,1,M,294,es_sports,21.34,15474,84457,0
567,651,U,M,131,es_sports,30.23,76127,27527,0
694,1313,1,F,458,es_transportation,73.27,24440,56479,0
471,1305,3,Enterprise,476,es_health,22.08,69794,43398,0
75,417,0,M,467,es_home,14.19,93938,47359,0
277,1508,5,M,379,es_health,76.27,15313,37157,0
645,1562,6,F,465,es_wellnessandbeauty,821.21,99411,13835,0
343,804,4,F,108,es_hyper,68.84,99296,82168,0
425,779,3,U,53,es_home,483.43,10517,23299,0
571,798,2,M,428,es_hyper,144.06,46575,44688,0
511,1337,1,U,383,es_leisure,73.64,56359,60289,0
182,609,3,E,279,es_travel,58.27,41670,33316,0
458,1674,2,F,28,es_fashion,64.88,10490,26680,0
64,793,4,Enterprise,347,es_tech,2.19,40688,84987,0
260,1632,2,E,160,es_food,587.64,93021,64032,0
193,1988,1,F,230,es_food,56.04,92748,91705,0
655,1015,3,M,204,es_wellnessandbeauty,28.22,61451,36318,0
616,1081,4,Enterprise,20,es_wellnessandbeauty,14.59,15709,42744,0
406,1147,1,Enterprise,390,es_leisure,52.09,65460,28749,0
93,1767,3,U,259,es_tech,47.51,91035,71895,0
430,1314,5,F,3,es_tech,73.0,68703,31230,0
654,598,0,M,279,es_hyper,57.6,23724,93036,0
434,973,2,M,329,es_electronics,60.09,97102,96253,0
404,1334,2,U,33,es_health,128.46,89508,31645,0
434,1587,0,F,420,es_fashion,169.87,14557,99247,0
112,1252,4,M,320,es_wellnessandbeauty,171.82,44948,10107,0
375,6,2,M,396,es_tech,10.75,33721,10101,0
59,1467,3,Enterprise,190,es_fashion,21.87,44883,62142,0
43,310,2,F,282,es_transportation,3.06,94402,25104,0
207,785,1,M,293,es_fashion,1585.42,82622,69295,0
296,1946,3,M,370,es_hyper,16.88,84752,44433,0
118,856,4,F,176,es_transportation,35.5,68423,81499,0
532,905,1,M,74,es_leisure,14.49,52023,10575,0
222,1026,2,F,44,es_hyper,43.76,48705,67293,0
166,1812,4,F,139,es_tech,99.55,44344,20782,0
643,1627,4,M,467,es_fashion,48.97,23484,90318,0
156,774,U,M,453,es_fashion,54.29,69950,78863,0
184,754,1,F,280,es_home,20.11,75716,98843,0
90,1399,2,Enterprise,227,es_home,25.33,28076,81626,0
94,1270,1,M,92,es_food,19.98,36415,92093,0
13,1496,2,F,350,es_electronics,26.5,34138,33102,0
438,1615,1,F,19,es_wellnessandbeauty,13.5,32699,56521,0
538,823,U,F,198,es_electronics,25.33,26361,64447,0
587,1328,3,F,312,es_health,43.55,85560,23248,0
150,58,1,M,305,es_hyper,96.56,83019,74929,0
660,1249,3,F,119,es_hyper,18.54,41356,47868,0
8,1450,1,M,109,es_travel,65.65,19824,98140,0
29,1226,2,Enterprise,487,es_food,3.35,49215,29380,0
296,1941,3,F,211,es_leisure,51.62,85292,29172,0
640,518,0,M,499,es_wellnessandbeauty,161.73,13779,86073,0
340,30,0,M,57,es_home,24.73,90960,28074,0
628,151,2,M,95,es_fashion,35.83,39482,49277,0
439,548,4,F,122,es_wellnessandbeauty,297.19,21050,33359,0
144,110,6,M,492,es_food,155.3,34729,30289,0
519,1145,2,Enterprise,267,es_food,1108.17,60230,26443,0
45,241,U,Enterprise,447,es_food,42.46,97042,32877,0
239,1795,3,F,254,es_food,8.59,20323,48566,0
155,1626,3,F,337,es_wellnessandbeauty,39.58,43425,82839,0
181,1954,1,F,145,es_home,51.01,17265,93794,0
215,1054,U,M,370,es_food,485.25,76332,26182,0
88,466,4,Enterprise,271,es_electronics,29.21,40962,90970,0
256,465,0,Enterprise,454,es_health,14.53,43164,93430,0
511,237,4,F,446,es_travel,115.28,34084,44519,0
73,1395,3,E,160,es_food,11.37,89416,20036,0
179,1706,1,F,168,es_food,11.21,51580,39917,0
212,1173,4,E,139,es_travel,68.3,42334,60917,0
234,374,4,F,378,es_tech,278.89,73084,64372,0
465,600,4,M,269,es_home,455.12,47161,22380,0
223,516,5,F,337,es_transportation,439.86,57292,36462,0
631,1457,4,F,28,es_hyper,10.05,42453,90077,0
264,252,6,U,241,es_transportation,345.21,46427,97210,0
207,1968,2,U,466,es_leisure,156.5,98178,25542,0
607,1497,3,M,156,es_health,298.9,65099,30549,0
366,563,U,F,432,es_health,45.24,75487,59454,0
276,536,3,F,439,es_sports,33.09,46622,12936,0
380,1070,2,F,16,es_hyper,339.42,12787,71082,0
309,628,3,M,292,es_health,111.95,86929,57979,0
631,1563,4,M,241,es_wellnessandbeauty,493.13,80428,68323,0
268,607,2,M,168,es_electronics,41.27,36009,79674,0
64,1903,0,M,404,es_leisure,23.49,12285,16424,0
350,435,6,M,231,es_transportation,70.31,60443,97235,0
494,611,3,Enterprise,91,es_wellnessandbeauty,25.34,52959,28669,0
523,1652,3,F,232,es_transportation,5.68,36140,75671,0
98,276,2,Enterprise,353,es_transportation,67.9,96006,53454,0
71,848,6,F,2,es_leisure,43.64,92574,18992,0
364,1532,1,M,205,es_transportation,122.99,15887,68076,0
570,1119,2,F,258,es_transportation,53.24,63051,29207,0
276,1735,2,F,251,es_fashion,344.95,79322,19712,0
50,1170,3,U,384,es_wellnessandbeauty,41.35,97969,95722,0
358,904,U,F,357,es_leisure,502.75,76941,55761,0
564,667,2,E,325,es_health,105.37,93706,62371,0
485,782,3,F,70,es_food,45.39,28611,48279,0
84,1426,3,M,50,es_hyper,1.24,19720,76214,0
638,833,2,M,352,es_food,230.95,57341,99902,0
584,504,2,F,176,es_leisure,21.38,59191,81904,0
296,1439,2,F,152,es_health,18.14,63075,61590,0
236,276,2,M,209,es_tech,3.75,48486,92514,0
56,326,3,M,393,es_home,6.55,70679,57452,0
360,1280,1,F,245,es_fashion,127.24,60082,46303,0
110,557,2,F,122,es_travel,68.44,74151,87302,1
192,513,5,Enterprise,168,es_sports,39.14,11084,34501,0
93,1171,6,Enterprise,424,es_electronics,32.4,41322,88075,0
568,295,2,F,130,es_wellnessandbeauty,51.53,35435,14077,0
60,375,0,U,73,es_transportation,19.87,73034,90459,0
650,1691,5,M,390,es_tech,35.82,89395,53694,0
39,56,4,M,147,es_food,12.07,82163,42616,0
540,912,2,Enterprise,97,es_sports,44.77,87289,32026,0
49,1998,3,M,377,es_transportation,84.1,51620,74766,0
420,1250,6,E,19,es_home,246.55,44969,12409,0
637,1543,U,M,161,es_food,46.77,52131,57362,0
13,20,3,M,373,es_home,7.35,14768,94258,0
36,1183,3,M,237,es_hyper,137.69,51024,23617,0
101,1494,5,F,317,es_tech,295.76,50127,91538,0
86,852,4,M,30,es_health,46.64,35394,62018,0
516,591,4,M,487,es_sports,26.19,75112,99675,0
223,921,3,F,117,es_travel,84.61,46547,92061,0
338,366,2,Enterprise,190,es_transportation,47.92,53112,48539,0
166,1,1,M,141,es_hyper,4.27,25367,25415,0
383,913,U,Enterprise,402,es_travel,25.75,68470,92881,0
376,848,1,M,386,es_sports,10.16,53387,96242,0
471,1253,2,M,3,es_leisure,260.72,55883,46862,0
642,725,3,F,390,es_sports,162.08,94635,38741,0
31,1307,5,Enterprise,412,es_travel,158.19,50117,36226,0
375,760,4,F,333,es_home,172.71,81496,16605,0
11,1143,2,Enterprise,340,es_home,62.97,45870,70590,0
302,1915,2,F,160,es_food,81.79,88401,93513,0
96,227,6,F,383,es_health,152.8,88932,74478,0
190,1048,0,M,316,es_home,4.7,63652,91346,0
453,702,5,F,415,es_food,109.2,98249,70919,0
192,308,2,F,61,es_fashion,25.41,57549,95694,0
486,1331,1,E,265,es_sports,1.64,77730,49094,0
266,962,2,U,67,es_fashion,141.27,43691,71269,0
424,569,3,E,438,es_sports,7.69,18628,77297,0
128,1518,5,E,95,es_tech,75.29,22575,62231,0
238,1532,4,E,207,es_leisure,82.14,97535,39481,0
355,1335,4,M,68,es_health,112.55,69549,84222,0
112,1845,6,M,241,es_home,20.75,10294,33766,0
446,1113,0,M,17,es_home,20.76,27488,73754,0
343,1299,4,M,237,es_tech,41.83,66881,23780,0
145,621,2,M,315,es_health,19.63,57805,68424,0
65,653,3,F,415,es_food,79.67,46378,27792,0
247,797,1,F,221,es_leisure,39.34,34124,81171,0
490,480,1,F,203,es_home,54.32,48766,22842,0
439,902,4,M,189,es_sports,138.6,73238,31911,0
106,1912,5,F,352,es_transportation,40.47,78301,87994,0
181,1481,3,M,40,es_leisure,33.73,22715,38020,0
184,1780,1,U,131,es_hyper,22.92,63972,47094,0
226,897,4,E,178,es_sports,29.8,40698,45833,0
89,920,1,E,129,es_hyper,55.55,90138,68207,0
688,586,4,Enterprise,8,es_hyper,19.51,94210,63339,0
530,1379,5,M,318,es_sports,43.46,66194,96473,0
371,262,1,F,192,es_tech,63.86,26202,77159,0
399,1200,2,M,425,es_tech,91.07,44625,49363,0
106,404,1,F,273,es_wellnessandbeauty,26.12,88738,81355,0
271,1254,5,E,456,es_transportation,473.2,52584,62624,0
503,1612,5,M,299,es_transportation,283.62,51181,61432,0
679,1347,6,E,225,es_travel,200.04,63626,24107,0
525,695,1,U,218,es_health,38.3,90995,52899,0
32,786,4,M,2,es_electronics,24.44,48409,12786,0
393,277,5,M,175,es_health,48.91,17318,68869,0
40,1763,2,M,316,es_leisure,279.65,87865,44444,0
660,1984,2,M,177,es_leisure,185.84,54615,83288,0
218,677,4,M,93,es_fashion,102.52,98566,13039,0
82,1299,2,M,271,es_health,12.31,37243,49240,0
720,217,2,U,381,es_sports,91.19,94075,25370,0
201,1848,4,U,94,es_electronics,154.65,34054,46511,0
447,190,3,F,434,es_transportation,4.32,60175,30139,0
428,1042,5,F,236,es_wellnessandbeauty,189.14,99903,78888,0
38,744,4,M,430,es_sports,137.3,12466,43479,0
211,1438,6,M,460,es_fashion,58.53,63116,17544,0
444,1208,3,F,2,es_health,32.89,57425,57617,0
327,1642,4,U,124,es_sports,47.49,28241,92792,0
227,243,1,M,213,es_home,175.27,96378,84204,0
48,1450,4,M,157,es_tech,318.62,33890,24683,0
18,53,3,F,378,es_transportation,93.4,10337,82546,0
439,1250,3,M,413,es_health,28.28,98180,59600,0
708,1738,U,M,80,es_leisure,27.02,64329,57960,0
187,1622,2,E,371,es_home,34.66,79536,70658,0
345,562,1,M,95,es_fashion,39.44,25913,14082,0
224,1919,2,M,189,es_tech,8.0,66759,18353,0
488,772,6,Enterprise,353,es_leisure,75.92,22729,52349,0
229,319,2,M,122,es_leisure,113.93,47843,29933,0
390,707,U,U,322,es_transportation,49.77,35694,98242,0
589,1393,4,E,44,es_tech,136.57,59651,38819,0
188,248,2,F,260,es_transportation,76.75,93854,33136,0
270,1592,1,M,295,es_sports,174.42,96304,29115,0
607,177,3,M,188,es_sports,49.12,41931,72189,0
310,1500,3,F,305,es_health,29.59,20005,50011,0
132,1686,2,F,261,es_wellnessandbeauty,185.48,15043,28122,0
551,1932,0,M,450,es_travel,198.54,28807,68872,0
72,1969,6,M,45,es_leisure,130.0,61594,18370,0
672,13,3,F,60,es_electronics,40.41,64885,96320,0
187,1385,3,F,264,es_leisure,315.27,59200,65708,0
486,289,2,M,306,es_hyper,115.62,11532,81781,0
191,431,4,Enterprise,36,es_home,301.19,52486,24791,0
422,576,3,E,326,es_leisure,10.15,56592,91920,0
120,1363,5,E,425,es_travel,987.12,26947,22483,0
220,1641,3,M,10,es_health,46.91,78443,92189,0
53,1937,3,F,292,es_sports,20.28,65078,12909,0
451,1775,1,F,324,es_travel,29.65,33341,96556,0
412,34,1,M,103,es_food,94.54,14180,16970,0
643,1348,2,M,398,es_hyper,138.55,74010,21891,0
237,1575,1,M,332,es_transportation,215.62,75861,70531,0
720,1480,4,F,111,es_hyper,60.37,39692,45458,0
406,1249,2,M,273,es_hyper,133.61,76367,21259,0
608,641,4,M,21,es_home,138.19,65377,79388,0
422,133,3,E,205,es_transportation,52.6,92495,26330,1
712,1504,2,U,97,es_transportation,169.75,11846,13558,0
247,1576,3,U,310,es_tech,25.36,49559,37928,0
72,1855,4,M,397,es_fashion,5.49,48071,44932,0
185,897,0,M,384,es_wellnessandbeauty,53.78,43830,21245,0
6,1955,3,E,432,es_transportation,72.8,35094,55558,0
206,982,4,E,301,es_tech,15.89,14569,57497,0
544,1245,1,F,137,es_wellnessandbeauty,90.77,94853,31677,0
611,401,2,F,55,es_food,163.14,94260,51602,1
387,606,2,U,50,es_health,106.02,54934,39279,0
699,611,3,Enterprise,496,es_hyper,344.48,40894,12006,0
76,1084,4,M,20,es_fashion,167.81,67434,53766,0
177,641,U,F,364,es_sports,121.03,79734,36231,0
349,132,3,Enterprise,424,es_health,18.77,99838,15690,0
