age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,self-employed,married,unknown,no,1671.73,no,no,cellular,27,aug,2501,42,329,20,other,no
19,entrepreneur,married,primary,no,5802.08,yes,yes,cellular,17,oct,3458,46,900,0,other,no
18,blue-collar,married,unknown,no,-105.41,no,no,telephone,4,feb,570,30,-1,35,other,no
89,technician,married,tertiary,no,2001.03,yes,no,telephone,1,jun,2362,1,-1,4,other,no
73,blue-collar,single,unknown,no,-595.46,yes,no,cellular,3,sep,353,41,733,28,failure,no
73,services,married,secondary,no,1873.5,no,yes,cellular,1,oct,1387,27,431,42,other,yes
25,unknown,divorced,primary,no,2039.11,no,no,unknown,27,apr,2239,29,-1,20,failure,no
72,entrepreneur,divorced,unknown,no,-1015.44,yes,no,cellular,21,sep,1817,5,-1,39,other,no
39,student,single,primary,no,2431.56,no,yes,cellular,19,nov,2071,38,398,13,other,no
32,unknown,single,primary,no,9057.48,yes,no,unknown,20,dec,3478,12,-1,38,unknown,no
57,management,divorced,primary,no,2714.43,no,no,cellular,28,jan,4561,41,-1,28,success,no
83,admin.,divorced,primary,no,5154.65,no,yes,unknown,30,oct,363,39,-1,48,failure,no
26,unemployed,single,primary,no,261.01,no,yes,unknown,30,sep,3733,31,-1,1,other,no
82,admin.,divorced,primary,no,-3656.19,yes,yes,unknown,22,sep,4813,16,13,18,success,yes
47,admin.,divorced,secondary,no,-4662.54,yes,no,cellular,18,aug,1528,12,-1,22,success,no
37,self-employed,divorced,primary,no,222.29,yes,yes,cellular,28,may,882,7,-1,16,failure,no
51,self-employed,married,tertiary,no,1171.92,no,no,unknown,25,jan,728,39,-1,28,unknown,no
55,student,single,tertiary,no,-1742.85,yes,no,cellular,22,oct,1308,40,256,3,other,no
66,technician,married,unknown,no,-1416.09,no,no,unknown,4,jan,1884,17,526,16,other,yes
39,management,married,unknown,no,-1225.75,no,no,telephone,28,jun,2281,33,-1,14,other,yes
58,technician,married,primary,no,3701.75,no,no,telephone,5,mar,1049,45,-1,21,failure,no
39,unemployed,married,secondary,yes,6030.57,yes,no,cellular,19,apr,1762,37,98,11,failure,no
89,blue-collar,divorced,unknown,no,-542.72,no,no,unknown,7,jul,3844,2,426,43,failure,no
69,admin.,married,unknown,no,8429.26,no,no,telephone,27,may,1283,36,-1,47,unknown,no
48,housemaid,divorced,unknown,no,2461.25,yes,no,telephone,18,jul,4448,47,-1,40,success,no
23,technician,single,secondary,no,5794.86,no,no,cellular,10,apr,2731,27,463,4,unknown,no
88,unknown,single,primary,no,917.06,no,no,cellular,7,may,1971,32,398,1,unknown,no
34,admin.,divorced,unknown,no,1719.06,yes,no,telephone,10,mar,786,4,-1,18,success,no
61,self-employed,divorced,secondary,no,1110.84,yes,yes,telephone,6,dec,528,40,-1,18,unknown,no
75,services,divorced,unknown,no,468.76,no,no,unknown,15,jun,542,22,-1,46,success,no
35,self-employed,single,secondary,no,33.94,no,no,telephone,9,dec,4727,34,-1,6,unknown,no
36,self-employed,married,secondary,no,-1657.24,yes,no,cellular,12,jul,2752,14,-1,28,success,no
26,services,single,primary,no,4503.91,yes,no,telephone,14,may,2918,19,-1,3,other,no
57,blue-collar,divorced,primary,no,418.65,yes,no,telephone,17,dec,2896,10,-1,27,other,no
66,services,married,primary,no,1878.02,no,no,cellular,4,feb,3642,47,583,46,other,no
65,student,married,tertiary,yes,8028.35,yes,no,cellular,20,oct,4893,8,-1,39,other,yes
64,unknown,divorced,primary,no,3855.64,no,no,telephone,11,aug,1774,18,671,28,unknown,no
55,unemployed,married,tertiary,no,7622.14,no,no,unknown,16,dec,1011,6,-1,40,success,yes
81,admin.,divorced,unknown,no,8379.35,no,no,telephone,17,sep,3059,8,-1,46,other,yes
90,admin.,divorced,primary,no,1716.91,yes,no,unknown,8,mar,2330,48,-1,46,failure,no
69,blue-collar,married,primary,no,2945.59,yes,no,unknown,16,nov,4758,16,197,23,unknown,no
62,student,divorced,unknown,no,-1360.66,no,no,unknown,25,jul,2338,16,-1,34,other,no
73,services,married,primary,no,6184.17,no,no,unknown,4,jul,1201,16,-1,15,other,no
55,management,single,primary,no,2208.95,no,no,telephone,8,dec,634,3,-1,47,other,no
37,unknown,married,tertiary,no,3709.09,no,no,unknown,19,may,4047,32,-1,39,unknown,no
36,management,married,primary,no,-4017.71,no,no,unknown,25,dec,2830,10,-1,20,other,yes
85,self-employed,single,secondary,no,-932.35,no,yes,cellular,17,oct,4232,40,-1,3,failure,no
46,management,divorced,primary,no,1860.5,no,no,unknown,11,dec,3746,8,885,40,other,yes
75,housemaid,married,unknown,no,2923.69,no,no,cellular,15,dec,98,6,-1,36,success,no
89,management,married,unknown,no,-1380.72,no,no,unknown,29,mar,2484,44,-1,44,unknown,no
36,blue-collar,divorced,tertiary,no,567.27,no,yes,cellular,5,mar,4890,33,-1,23,success,no
51,housemaid,single,secondary,no,-586.55,no,no,cellular,1,feb,446,17,-1,0,success,yes
42,retired,married,secondary,no,-379.28,no,no,unknown,22,dec,3294,20,-1,4,unknown,no
90,student,single,secondary,no,5001.68,no,no,unknown,22,oct,2831,48,-1,17,other,no
58,self-employed,single,secondary,no,-1432.71,no,no,cellular,15,nov,1344,34,698,36,failure,no
76,self-employed,single,primary,no,3298.71,no,no,unknown,2,apr,286,25,-1,17,unknown,no
87,management,divorced,primary,no,1204.29,no,no,telephone,13,apr,3021,19,-1,42,unknown,no
31,blue-collar,single,primary,no,6041.23,yes,no,cellular,6,jul,572,48,221,32,other,no
33,self-employed,single,secondary,no,-762.18,no,no,telephone,26,nov,3520,41,-1,35,success,no
83,technician,married,unknown,no,2621.85,no,no,cellular,22,oct,100,19,538,49,unknown,no
45,blue-collar,single,secondary,no,-1242.08,yes,no,unknown,21,feb,4203,16,-1,49,failure,no
53,retired,single,tertiary,no,789.72,yes,no,cellular,9,feb,4811,4,-1,26,other,yes
54,retired,divorced,unknown,no,4262.09,yes,no,unknown,15,jun,3692,23,-1,20,unknown,no
34,self-employed,single,secondary,no,2488.11,no,no,unknown,10,sep,2699,22,-1,16,unknown,no
44,admin.,married,tertiary,no,577.3,yes,yes,unknown,2,aug,1194,47,-1,6,failure,no
20,retired,divorced,primary,no,-159.08,no,no,telephone,18,nov,2063,22,739,41,success,no
24,services,single,tertiary,no,970.86,no,no,telephone,3,jul,4288,2,-1,1,other,no
22,blue-collar,divorced,secondary,no,281.74,yes,no,unknown,26,jul,1843,34,-1,35,success,no
55,management,married,tertiary,no,-1304.37,yes,no,telephone,6,apr,3886,1,-1,12,success,no
42,self-employed,single,tertiary,no,6646.53,no,yes,unknown,8,dec,3644,17,-1,22,failure,no
77,unemployed,single,primary,no,-715.51,yes,no,telephone,9,jan,1515,46,-1,29,failure,no
36,entrepreneur,divorced,tertiary,no,1005.79,yes,no,cellular,6,apr,511,26,-1,17,failure,no
20,unknown,single,unknown,yes,-962.81,no,no,cellular,27,sep,1256,38,-1,10,failure,no
89,unemployed,divorced,secondary,no,1704.34,yes,no,unknown,6,aug,3766,49,-1,47,failure,no
82,unemployed,married,primary,no,-419.35,no,yes,telephone,14,dec,3766,8,-1,35,failure,no
54,entrepreneur,single,unknown,no,-986.48,yes,no,cellular,25,oct,2418,32,-1,6,failure,no
32,housemaid,divorced,unknown,no,-2795.05,no,no,telephone,19,mar,1607,25,-1,32,success,no
51,unemployed,single,primary,no,1839.58,no,yes,unknown,17,aug,2601,35,-1,28,success,no
25,retired,single,unknown,no,-897.95,yes,no,telephone,7,nov,980,22,-1,14,other,no
86,self-employed,married,secondary,no,2791.9,no,no,cellular,12,nov,3146,28,-1,27,success,no
43,self-employed,divorced,secondary,no,2103.69,no,no,unknown,16,oct,779,24,-1,20,other,no
19,admin.,divorced,unknown,no,-3164.71,yes,no,cellular,9,sep,1689,44,-1,3,other,no
54,management,married,primary,no,1178.48,yes,no,cellular,19,feb,4770,31,-1,24,other,no
39,blue-collar,single,secondary,no,-518.67,no,yes,cellular,5,dec,4975,19,-1,40,other,no
80,unknown,divorced,unknown,no,3164.31,no,no,cellular,21,oct,806,19,572,26,other,no
27,unknown,married,tertiary,no,5784.58,yes,no,cellular,12,dec,3582,31,-1,16,success,no
43,admin.,divorced,tertiary,no,-2044.52,yes,no,telephone,5,jan,3909,26,-1,49,unknown,yes
75,retired,married,secondary,no,-888.61,yes,no,telephone,13,apr,1976,44,-1,32,failure,no
92,management,married,unknown,no,2199.44,yes,no,cellular,9,mar,354,25,-1,29,unknown,no
53,admin.,married,secondary,no,5332.28,no,no,cellular,16,jun,4358,22,302,49,failure,no
32,technician,divorced,secondary,no,3725.17,yes,yes,telephone,14,jan,2646,48,-1,13,success,no
47,services,married,tertiary,no,-2169.03,yes,no,cellular,13,may,1136,49,-1,5,failure,no
27,unknown,single,secondary,no,-1654.24,no,no,telephone,1,oct,1790,8,-1,12,success,yes
66,retired,married,unknown,no,-1976.22,no,no,telephone,30,jan,2646,35,-1,36,unknown,no
77,entrepreneur,single,primary,no,5246.69,yes,no,telephone,21,nov,1199,38,-1,20,failure,no
19,self-employed,married,secondary,no,3626.5,yes,yes,cellular,18,jun,4028,6,-1,30,unknown,no
69,management,divorced,unknown,no,-1251.9,no,no,cellular,8,aug,3681,21,-1,9,success,yes
67,self-employed,divorced,secondary,no,2267.93,yes,yes,unknown,2,aug,2550,9,-1,34,other,no
67,management,single,secondary,no,1187.54,no,yes,unknown,17,jun,2721,42,-1,26,success,no
70,student,married,unknown,no,6002.66,yes,no,cellular,4,jun,2502,46,-1,11,other,no
81,blue-collar,divorced,secondary,no,2867.71,no,no,cellular,19,may,4190,11,-1,35,success,no
22,blue-collar,married,tertiary,no,1879.43,yes,no,telephone,18,may,2369,48,-1,4,other,no
23,unknown,divorced,secondary,no,5515.52,yes,no,cellular,3,jun,4507,10,-1,13,failure,no
90,self-employed,married,unknown,no,-2062.26,yes,no,cellular,6,jul,2006,31,575,45,success,no
32,technician,single,primary,no,6476.14,no,no,telephone,28,dec,93,1,-1,25,failure,no
35,management,single,secondary,no,5269.96,yes,yes,telephone,30,may,2625,42,185,10,unknown,no
81,unemployed,single,secondary,no,1724.57,yes,no,unknown,21,mar,75,16,30,18,unknown,no
69,entrepreneur,divorced,tertiary,no,-223.77,no,no,unknown,6,feb,2600,9,-1,18,failure,no
70,technician,single,secondary,no,-2145.82,no,no,telephone,28,dec,321,34,-1,49,failure,no
72,admin.,married,unknown,no,3688.71,yes,yes,unknown,7,aug,2040,9,-1,21,failure,no
52,unemployed,married,primary,no,-2714.72,yes,no,cellular,29,feb,3299,42,-1,33,other,no
26,retired,married,tertiary,no,-590.14,yes,yes,telephone,29,oct,1204,48,-1,5,other,no
57,unknown,married,primary,no,4648.17,yes,yes,telephone,6,feb,3097,14,-1,18,unknown,no
26,student,single,secondary,no,-4254.04,yes,no,unknown,17,oct,2910,19,-1,33,unknown,no
18,blue-collar,married,primary,no,1949.18,yes,no,telephone,29,sep,4692,25,-1,12,failure,yes
19,technician,single,secondary,no,-967.47,yes,no,telephone,3,aug,4282,39,-1,6,unknown,no
75,unknown,single,primary,no,-3067.83,no,no,unknown,30,jan,1680,29,-1,10,other,no
48,admin.,divorced,secondary,no,-3691.13,yes,no,cellular,12,jul,1385,39,-1,36,failure,no
33,self-employed,single,primary,no,1763.1,yes,no,telephone,20,aug,383,27,929,12,success,no
93,management,divorced,primary,no,1263.82,yes,yes,telephone,25,jul,520,44,-1,24,success,no
90,unknown,divorced,tertiary,no,4500.41,no,no,unknown,7,mar,597,46,-1,33,other,no
85,unemployed,single,secondary,no,713.23,yes,no,unknown,25,feb,4565,12,-1,45,failure,yes
65,blue-collar,divorced,tertiary,no,241.8,no,no,telephone,1,jan,4578,12,-1,33,unknown,no
29,housemaid,single,primary,no,2597.19,no,no,cellular,22,jun,3543,17,-1,6,success,yes
66,entrepreneur,married,primary,no,-853.32,no,no,unknown,19,dec,293,17,-1,42,failure,no
31,services,divorced,unknown,no,2432.36,no,no,cellular,21,jun,2837,8,-1,28,failure,no
89,student,divorced,secondary,no,481.91,yes,no,cellular,11,apr,2318,47,-1,14,unknown,no
71,entrepreneur,married,primary,no,1814.8,yes,no,cellular,28,may,4914,17,-1,9,other,no
19,self-employed,single,primary,no,5264.16,no,no,telephone,7,mar,2701,43,966,23,other,no
43,student,divorced,tertiary,no,-261.6,yes,no,telephone,4,dec,338,6,357,40,other,no
48,blue-collar,divorced,unknown,no,2207.38,yes,no,cellular,19,mar,1455,33,-1,41,success,no
32,retired,single,primary,no,-3119.27,no,no,cellular,1,apr,495,41,-1,20,unknown,no
68,admin.,single,primary,no,6566.86,no,yes,telephone,15,oct,4754,34,-1,27,unknown,no
29,retired,single,unknown,no,-2745.37,yes,yes,telephone,26,feb,3608,7,-1,10,success,no
20,self-employed,divorced,secondary,no,-1730.59,yes,no,telephone,7,sep,146,9,-1,41,unknown,no
59,entrepreneur,divorced,secondary,no,-9193.66,no,no,cellular,14,feb,3086,6,-1,16,other,no
82,management,divorced,secondary,no,-1552.47,yes,no,cellular,18,sep,3018,33,-1,3,failure,no
60,entrepreneur,divorced,tertiary,no,818.35,no,no,telephone,21,nov,3239,40,-1,12,success,no
39,retired,divorced,primary,no,8771.35,no,no,unknown,12,nov,4849,33,-1,2,unknown,no
54,services,single,primary,no,3624.36,no,yes,telephone,2,feb,2223,26,-1,25,other,no
30,self-employed,divorced,primary,no,5417.02,no,no,cellular,30,jan,3880,3,-1,2,unknown,no
88,entrepreneur,single,unknown,no,3344.28,no,no,telephone,8,jul,2604,33,-1,30,success,yes
25,unemployed,single,secondary,no,4822.55,yes,no,cellular,14,nov,1257,36,-1,2,other,no
38,retired,divorced,unknown,no,410.71,yes,no,telephone,27,apr,1468,36,-1,38,other,no
86,admin.,single,primary,no,3123.2,no,no,telephone,16,oct,2074,14,-1,42,success,no
23,self-employed,married,unknown,no,5981.96,yes,no,cellular,4,jul,294,16,-1,15,failure,no
72,retired,married,tertiary,no,-1254.34,yes,no,unknown,11,may,4652,5,-1,15,success,no
65,management,married,unknown,no,709.98,yes,no,cellular,16,nov,658,31,-1,22,other,no
82,housemaid,married,secondary,no,-2147.42,no,no,telephone,11,jun,3474,42,-1,48,success,no
68,services,married,secondary,no,-3305.99,yes,no,cellular,12,aug,1947,27,-1,22,unknown,no
21,management,married,unknown,no,6919.79,no,yes,telephone,25,mar,4991,29,-1,35,other,no
24,technician,married,primary,no,381.94,yes,no,unknown,28,feb,266,15,522,38,unknown,no
54,services,divorced,unknown,no,3447.78,yes,no,telephone,16,dec,200,27,-1,3,failure,no
63,technician,single,primary,no,1079.29,yes,no,cellular,10,jan,1672,17,-1,13,success,no
28,unknown,married,tertiary,no,-693.45,yes,no,unknown,18,jul,4687,4,-1,35,failure,no
70,entrepreneur,single,primary,no,-2509.41,no,no,cellular,9,nov,1228,46,-1,14,unknown,yes
62,housemaid,divorced,primary,yes,3320.9,no,no,telephone,14,nov,1988,49,964,40,success,yes
58,management,single,tertiary,no,-275.13,no,no,unknown,14,jun,3346,47,-1,42,other,no
67,blue-collar,married,unknown,no,1104.71,yes,no,cellular,10,jun,1299,20,-1,4,unknown,yes
38,admin.,married,unknown,no,8136.48,yes,no,cellular,26,feb,3476,28,-1,18,success,no
28,retired,divorced,primary,no,-19.45,yes,yes,cellular,24,jan,1342,19,-1,27,failure,no
52,technician,divorced,tertiary,no,-900.02,yes,no,telephone,8,oct,3267,18,-1,41,unknown,no
48,retired,married,primary,no,-614.16,yes,no,unknown,25,jan,464,26,-1,15,unknown,no
41,housemaid,divorced,secondary,no,5750.74,no,no,telephone,25,apr,702,20,-1,0,unknown,no
46,self-employed,married,primary,no,-198.84,yes,no,cellular,18,may,4341,12,-1,16,unknown,no
42,unemployed,married,secondary,no,436.11,no,yes,unknown,23,nov,2401,25,-1,5,unknown,no
91,technician,divorced,tertiary,no,3362.27,no,no,telephone,2,feb,81,9,-1,40,success,no
77,entrepreneur,single,secondary,no,-1739.91,no,yes,unknown,3,dec,408,38,311,16,failure,no
56,unemployed,divorced,primary,no,-1671.74,no,no,telephone,27,jun,2076,15,-1,25,unknown,no
56,retired,divorced,secondary,no,1931.12,no,no,unknown,22,jul,2313,21,-1,41,other,no
62,technician,divorced,secondary,no,17.32,yes,no,cellular,22,jul,4272,4,423,20,unknown,no
40,admin.,married,tertiary,no,-816.28,no,no,cellular,14,nov,3238,9,-1,7,success,no
73,self-employed,single,secondary,no,3990.74,no,no,telephone,29,nov,4723,29,-1,19,failure,no
76,technician,married,secondary,no,1432.7,no,no,cellular,9,dec,2758,27,-1,5,unknown,no
20,self-employed,single,primary,no,1390.95,yes,no,unknown,10,may,2345,11,207,48,success,no
48,retired,divorced,secondary,no,4205.88,no,yes,cellular,2,aug,4285,3,-1,45,unknown,no
57,admin.,divorced,primary,no,9965.18,no,no,telephone,12,may,2506,38,-1,12,unknown,yes
86,student,single,tertiary,no,-1491.73,yes,no,cellular,1,feb,698,22,-1,10,success,no
49,unemployed,single,unknown,no,92.12,no,no,cellular,12,jun,4712,9,-1,30,other,no
62,unknown,married,secondary,no,8526.67,yes,no,telephone,22,jan,372,47,-1,30,failure,no
89,management,divorced,primary,no,5377.38,no,no,telephone,24,jan,8,20,-1,21,success,no
59,student,divorced,secondary,no,-3587.43,yes,no,telephone,16,apr,4271,43,-1,34,other,no
73,housemaid,married,unknown,no,3183.36,yes,no,telephone,8,mar,2707,15,207,30,other,no
69,technician,divorced,secondary,no,1880.35,no,yes,unknown,26,jan,2871,12,-1,42,unknown,yes
30,blue-collar,divorced,primary,no,1255.95,yes,no,telephone,15,jun,4667,17,765,22,failure,no
41,technician,married,primary,no,-137.95,no,no,unknown,13,nov,1538,41,957,12,failure,no
61,housemaid,divorced,primary,no,2161.54,yes,no,unknown,18,feb,1072,6,-1,9,other,yes
35,entrepreneur,single,unknown,no,-1913.97,yes,no,cellular,11,jun,4176,6,-1,45,other,no
90,management,single,primary,no,4055.04,yes,no,telephone,12,dec,1791,45,-1,24,unknown,no
78,housemaid,single,unknown,no,-477.27,no,no,cellular,4,nov,4181,16,-1,39,other,no
62,admin.,single,primary,no,-338.85,yes,no,unknown,16,dec,4910,2,-1,34,failure,yes
73,student,married,primary,yes,-964.15,yes,no,telephone,9,aug,3971,21,178,17,failure,no
83,technician,single,secondary,no,-2817.42,yes,no,cellular,8,aug,2708,6,-1,11,success,no
20,unknown,divorced,tertiary,no,-6372.74,yes,yes,cellular,2,mar,2649,6,7,41,other,no
76,retired,divorced,secondary,no,2798.77,yes,no,cellular,3,may,2583,31,-1,13,success,no
83,retired,single,primary,no,-5202.25,yes,yes,cellular,21,aug,3268,49,750,33,unknown,no
24,technician,married,tertiary,no,6859.51,yes,no,telephone,2,apr,2044,28,-1,16,failure,no
19,unemployed,married,tertiary,no,-2189.28,no,no,telephone,5,apr,1134,40,122,43,unknown,no
85,housemaid,married,unknown,no,4413.7,yes,no,cellular,4,aug,506,15,317,26,success,no
81,housemaid,married,secondary,no,3929.12,no,no,unknown,22,apr,1640,8,-1,2,success,no
76,blue-collar,divorced,unknown,no,-5119.27,no,no,unknown,5,may,2165,3,-1,6,other,yes
37,student,divorced,primary,yes,3293.38,no,no,unknown,16,jun,4486,22,-1,46,failure,no
19,housemaid,married,tertiary,no,11108.52,no,no,unknown,4,jul,2438,33,-1,44,success,no
41,self-employed,married,secondary,no,6651.0,no,no,unknown,14,mar,4691,38,-1,48,unknown,yes
57,blue-collar,married,tertiary,no,-4277.44,yes,no,unknown,14,may,1802,27,-1,30,success,no
73,housemaid,single,primary,no,4694.7,no,no,cellular,28,feb,1764,46,499,16,failure,no
83,technician,married,unknown,no,-642.3,yes,no,telephone,10,jun,63,41,-1,6,success,no
26,entrepreneur,divorced,secondary,no,-6738.24,no,no,cellular,24,nov,3087,21,-1,17,success,no
49,unemployed,married,primary,no,-1456.79,no,no,cellular,19,feb,1833,30,-1,16,unknown,yes
21,unemployed,single,secondary,no,3631.23,no,no,telephone,17,sep,1002,41,-1,31,success,yes
24,entrepreneur,married,tertiary,no,2061.84,yes,no,cellular,14,may,3986,30,-1,19,success,no
64,blue-collar,single,unknown,no,4771.03,yes,yes,cellular,14,feb,1781,13,-1,47,success,no
70,student,single,primary,no,-1840.65,no,no,unknown,5,sep,2329,24,758,16,unknown,no
49,services,divorced,secondary,no,-3144.51,no,no,telephone,27,jan,3822,4,-1,43,other,no
58,unknown,single,secondary,no,-1121.52,no,yes,telephone,9,aug,1406,18,-1,31,unknown,no
78,blue-collar,single,primary,no,-3743.93,yes,no,cellular,20,jan,4009,1,-1,10,unknown,no
37,unknown,single,tertiary,no,-323.47,no,no,telephone,20,jan,2830,42,-1,36,failure,no
64,blue-collar,married,secondary,no,1538.88,yes,no,cellular,30,sep,3566,29,-1,11,success,no
57,housemaid,single,unknown,no,1639.45,yes,no,unknown,24,oct,4664,34,-1,22,other,no
28,retired,divorced,secondary,no,-1160.3,no,yes,telephone,13,jul,4534,17,-1,19,other,yes
41,entrepreneur,divorced,secondary,no,2134.33,no,no,unknown,8,apr,1184,38,-1,32,failure,no
22,housemaid,divorced,unknown,no,-4073.59,yes,no,telephone,10,may,1789,41,-1,30,unknown,no
79,entrepreneur,single,unknown,no,6664.23,no,no,telephone,16,may,4511,31,-1,16,success,no
